Date,BA,F,FB,GE,GPM,IGM,KO,MSFT,NKE,WMT
2014-01-13,140.6999969482422,16.110000610351562,55.90999984741211,25.701923370361328,8.850000381469727,87.91000366210938,39.529998779296875,34.97999954223633,37.59000015258789,77.48999786376953
2014-01-14,140.00999450683594,16.399999618530273,57.7400016784668,25.93269157409668,8.90999984741211,89.66000366210938,39.689998626708984,35.779998779296875,37.584999084472656,77.95999908447266
2014-01-15,140.6199951171875,16.700000762939453,57.599998474121094,26.288461685180664,8.920000076293945,90.58000183105469,39.7599983215332,36.7599983215332,37.71500015258789,77.66000366210938
2014-01-16,140.2100067138672,16.729999542236328,57.189998626708984,26.153846740722656,8.920000076293945,90.5999984741211,39.709999084472656,36.88999938964844,37.39500045776367,76.76000213623047
2014-01-17,140.4600067138672,16.520000457763672,56.29999923706055,25.55769157409668,8.899999618530273,90.18000030517578,39.279998779296875,36.380001068115234,36.69499969482422,76.19000244140625
2014-01-21,141.6699981689453,16.40999984741211,58.5099983215332,25.278846740722656,8.880000114440918,90.63999938964844,39.91999816894531,36.16999816894531,36.875,75.83999633789062
2014-01-22,144.3699951171875,16.549999237060547,57.5099983215332,24.990385055541992,8.880000114440918,90.75,39.900001525878906,35.93000030517578,36.75,75.3499984741211
2014-01-23,141.30999755859375,16.43000030517578,56.630001068115234,24.826923370361328,8.850000381469727,90.26000213623047,39.2400016784668,36.060001373291016,36.3650016784668,74.95999908447266
2014-01-24,136.64999389648438,15.829999923706055,54.45000076293945,23.990385055541992,8.699999809265137,88.41999816894531,38.84000015258789,36.810001373291016,35.82500076293945,74.41999816894531
2014-01-27,137.36000061035156,15.710000038146973,53.54999923706055,24.105770111083984,8.579999923706055,87.44999694824219,38.72999954223633,36.029998779296875,35.95000076293945,74.1500015258789
2014-01-28,137.08999633789062,15.720000267028809,55.13999938964844,24.480770111083984,8.649999618530273,87.54000091552734,38.869998931884766,36.27000045776367,36.35499954223633,74.66999816894531
2014-01-29,129.77999877929688,15.260000228881836,53.529998779296875,24.31730842590332,8.5600004196167,86.5999984741211,37.900001525878906,36.65999984741211,35.8849983215332,74.0999984741211
2014-01-30,126.52999877929688,15.25,61.08000183105469,24.519229888916016,8.600000381469727,88.19999694824219,38.16999816894531,36.86000061035156,36.970001220703125,74.75
2014-01-31,125.26000213623047,14.960000038146973,62.56999969482422,24.163461685180664,8.520000457763672,87.75,37.81999969482422,37.84000015258789,36.42499923706055,74.68000030517578
2014-02-03,123.08000183105469,14.550000190734863,61.47999954223633,23.413461685180664,8.279999732971191,85.5999984741211,37.20000076293945,36.47999954223633,35.439998626708984,72.66000366210938
2014-02-04,122.04000091552734,14.869999885559082,62.75,23.625,8.300000190734863,86.0999984741211,37.47999954223633,36.349998474121094,35.255001068115234,72.7300033569336
2014-02-05,121.4000015258789,14.729999542236328,62.189998626708984,23.576923370361328,8.300000190734863,86.05000305175781,37.61000061035156,35.81999969482422,35.29999923706055,72.87000274658203
2014-02-06,122.66999816894531,14.850000381469727,62.15999984741211,23.990385055541992,8.350000381469727,87.20999908447266,38.029998779296875,36.18000030517578,35.755001068115234,72.81999969482422
2014-02-07,127.0199966430664,14.970000267028809,64.31999969482422,24.221153259277344,8.460000038146973,88.54000091552734,37.95000076293945,36.560001373291016,36.345001220703125,73.75
2014-02-10,127.16000366210938,14.84000015258789,63.54999923706055,24.086538314819336,8.569999694824219,88.72000122070312,38.56999969482422,36.79999923706055,36.334999084472656,73.76000213623047
2014-02-11,130.16000366210938,14.960000038146973,64.8499984741211,24.451923370361328,8.739999771118164,89.62000274658203,38.63999938964844,37.16999816894531,36.9900016784668,74.80000305175781
2014-02-12,128.1300048828125,15.0,64.44999694824219,24.413461685180664,8.760000228881836,89.83000183105469,38.5099983215332,37.470001220703125,37.05500030517578,74.95999908447266
2014-02-13,129.5,15.079999923706055,67.33000183105469,24.461538314819336,8.869999885559082,90.7300033569336,38.650001525878906,37.61000061035156,37.435001373291016,75.36000061035156
2014-02-14,130.16000366210938,15.239999771118164,67.08999633789062,24.75,8.880000114440918,90.88999938964844,38.93000030517578,37.619998931884766,37.53499984741211,75.79000091552734
2014-02-18,130.6300048828125,15.390000343322754,67.30000305175781,24.663461685180664,8.880000114440918,91.23999786376953,37.470001220703125,37.41999816894531,37.60499954223633,75.33000183105469
2014-02-19,128.38999938964844,15.25,68.05999755859375,24.423076629638672,8.890000343322754,90.66999816894531,37.099998474121094,37.5099983215332,37.40999984741211,74.8499984741211
2014-02-20,129.55999755859375,15.270000457763672,69.62999725341797,24.153846740722656,8.930000305175781,91.29000091552734,37.29999923706055,37.75,37.790000915527344,73.5199966430664
2014-02-21,128.27999877929688,15.15999984741211,68.58999633789062,23.980770111083984,8.960000038146973,91.02999877929688,37.18000030517578,37.97999954223633,38.2400016784668,73.12000274658203
2014-02-24,129.58999633789062,15.180000305175781,70.77999877929688,24.31730842590332,9.010000228881836,91.58000183105469,37.5,37.689998626708984,38.91999816894531,73.3499984741211
2014-02-25,126.77999877929688,15.149999618530273,69.8499984741211,24.298076629638672,9.0,91.45999908447266,37.77000045776367,37.540000915527344,39.05500030517578,73.3499984741211
2014-02-26,126.61000061035156,15.260000228881836,69.26000213623047,24.326923370361328,9.029999732971191,91.79000091552734,37.869998931884766,37.470001220703125,39.209999084472656,74.77999877929688
2014-02-27,128.55999755859375,15.390000343322754,68.94000244140625,24.519229888916016,9.100000381469727,92.2699966430664,38.06999969482422,37.86000061035156,39.0099983215332,74.55999755859375
2014-02-28,128.9199981689453,15.390000343322754,68.45999908447266,24.490385055541992,9.050000190734863,92.11000061035156,38.20000076293945,38.310001373291016,39.150001525878906,74.69999694824219
2014-03-03,128.22000122070312,15.199999809265137,67.41000366210938,24.153846740722656,8.989999771118164,91.29000091552734,38.119998931884766,37.779998779296875,38.69499969482422,74.12000274658203
2014-03-04,130.22999572753906,15.369999885559082,68.80000305175781,24.663461685180664,9.079999923706055,92.8499984741211,38.310001373291016,38.40999984741211,39.310001373291016,75.12999725341797
2014-03-05,128.7899932861328,15.630000114440918,71.56999969482422,24.93269157409668,9.100000381469727,93.0999984741211,38.349998474121094,38.11000061035156,38.709999084472656,74.80000305175781
2014-03-06,128.86000061035156,15.670000076293945,70.83999633789062,25.211538314819336,9.140000343322754,93.0999984741211,38.470001220703125,38.150001525878906,39.11000061035156,74.87999725341797
2014-03-07,128.5399932861328,15.619999885559082,69.80000305175781,25.125,8.949999809265137,92.77999877929688,38.54999923706055,37.900001525878906,39.72999954223633,74.58000183105469
2014-03-10,126.88999938964844,15.510000228881836,72.02999877929688,25.038461685180664,9.119999885559082,92.48999786376953,38.650001525878906,37.81999969482422,39.4900016784668,74.43000030517578
2014-03-11,125.66999816894531,15.300000190734863,70.0999984741211,24.903846740722656,9.180000305175781,92.13999938964844,38.79999923706055,38.02000045776367,39.400001525878906,74.91999816894531
2014-03-12,124.43000030517578,15.399999618530273,70.87999725341797,24.769229888916016,8.979999542236328,92.47000122070312,38.470001220703125,38.27000045776367,39.48500061035156,75.52999877929688
2014-03-13,121.88999938964844,15.180000305175781,68.83000183105469,24.365385055541992,8.9399995803833,91.0199966430664,37.970001220703125,37.88999938964844,39.26499938964844,74.93000030517578
2014-03-14,123.11000061035156,15.079999923706055,67.72000122070312,24.144229888916016,8.949999809265137,90.5,38.16999816894531,37.70000076293945,39.15999984741211,74.27999877929688
2014-03-17,125.41999816894531,15.279999732971191,68.73999786376953,24.451923370361328,9.020000457763672,91.61000061035156,38.27000045776367,38.04999923706055,39.4900016784668,74.68000030517578
2014-03-18,124.04000091552734,15.489999771118164,69.19000244140625,24.663461685180664,9.0600004196167,92.94000244140625,38.400001525878906,39.54999923706055,39.81999969482422,74.7699966430664
2014-03-19,122.23999786376953,15.479999542236328,68.23999786376953,24.30769157409668,9.050000190734863,92.41000366210938,38.13999938964844,39.27000045776367,39.57500076293945,74.37999725341797
2014-03-20,123.7300033569336,15.550000190734863,66.97000122070312,24.298076629638672,9.079999923706055,92.94999694824219,38.45000076293945,40.33000183105469,39.6349983215332,75.37999725341797
2014-03-21,122.58000183105469,15.470000267028809,67.23999786376953,24.423076629638672,9.069999694824219,92.20999908447266,38.439998626708984,40.15999984741211,37.60499954223633,76.0999984741211
2014-03-24,123.41999816894531,15.390000343322754,64.0999984741211,24.43269157409668,9.050000190734863,91.48999786376953,38.400001525878906,40.5,37.43000030517578,76.76000213623047
2014-03-25,124.0199966430664,15.329999923706055,64.88999938964844,24.711538314819336,9.039999961853027,91.7699966430664,38.619998931884766,40.34000015258789,36.82500076293945,76.87000274658203
2014-03-26,123.52999877929688,15.25,60.38999938964844,24.634614944458008,9.079999923706055,90.5199966430664,38.61000061035156,39.790000915527344,36.61000061035156,76.2300033569336
2014-03-27,123.20999908447266,15.25,60.970001220703125,24.81730842590332,8.960000038146973,89.8499984741211,38.81999969482422,39.36000061035156,36.65999984741211,76.13999938964844
2014-03-28,124.45999908447266,15.449999809265137,60.0099983215332,24.884614944458008,9.029999732971191,90.11000061035156,38.95000076293945,40.29999923706055,36.77000045776367,76.01000213623047
2014-03-31,125.48999786376953,15.600000381469727,60.2400016784668,24.894229888916016,8.920000076293945,90.9800033569336,38.65999984741211,40.9900016784668,36.93000030517578,76.43000030517578
2014-04-01,128.2100067138672,16.31999969482422,62.619998931884766,24.875,8.989999771118164,92.30999755859375,38.40999984741211,41.41999816894531,37.19499969482422,76.7699966430664
2014-04-02,128.30999755859375,16.459999084472656,62.720001220703125,25.038461685180664,9.020000457763672,92.30999755859375,38.33000183105469,41.349998474121094,37.27000045776367,77.18000030517578
2014-04-03,128.77999877929688,16.389999389648438,59.4900016784668,25.221153259277344,9.010000228881836,91.63999938964844,38.06999969482422,41.0099983215332,36.994998931884766,77.45999908447266
2014-04-04,127.37999725341797,16.1299991607666,56.75,25.019229888916016,8.930000305175781,89.4800033569336,38.220001220703125,39.869998931884766,36.41999816894531,77.30999755859375
2014-04-07,125.58999633789062,15.9399995803833,56.95000076293945,24.855770111083984,8.8100004196167,88.62000274658203,38.619998931884766,39.79999923706055,35.415000915527344,77.30999755859375
2014-04-08,124.1500015258789,16.100000381469727,58.189998626708984,24.759614944458008,8.8100004196167,89.44000244140625,38.900001525878906,39.81999969482422,36.459999084472656,78.18000030517578
2014-04-09,126.87999725341797,15.84000015258789,62.40999984741211,24.951923370361328,8.880000114440918,91.01000213623047,38.9900016784668,40.470001220703125,36.779998779296875,77.97000122070312
2014-04-10,123.63999938964844,15.630000114440918,59.15999984741211,24.596153259277344,8.869999885559082,88.52999877929688,38.88999938964844,39.36000061035156,36.224998474121094,76.88999938964844
2014-04-11,122.06999969482422,15.630000114440918,58.529998779296875,24.451923370361328,8.819999694824219,87.26000213623047,38.630001068115234,39.209999084472656,35.625,76.5
2014-04-14,123.25,15.699999809265137,58.88999938964844,24.721153259277344,8.859999656677246,88.04000091552734,38.72999954223633,39.18000030517578,36.189998626708984,77.37999725341797
2014-04-15,124.2699966430664,15.84000015258789,59.09000015258789,24.826923370361328,8.90999984741211,88.45999908447266,40.18000030517578,39.75,36.13999938964844,76.87999725341797
2014-04-16,126.04000091552734,16.06999969482422,59.720001220703125,25.115385055541992,8.970000267028809,89.55000305175781,40.59000015258789,40.400001525878906,36.54999923706055,77.22000122070312
2014-04-17,127.91999816894531,16.0,58.939998626708984,25.538461685180664,8.930000305175781,89.48999786376953,40.720001220703125,40.0099983215332,37.01499938964844,77.66000366210938
2014-04-21,127.81999969482422,15.979999542236328,61.2400016784668,25.56730842590332,8.979999542236328,89.80999755859375,40.75,39.939998626708984,36.95000076293945,77.5999984741211
2014-04-22,127.55000305175781,16.100000381469727,63.029998779296875,25.55769157409668,9.0,90.37999725341797,40.709999084472656,39.9900016784668,37.17499923706055,77.55999755859375
2014-04-23,130.6300048828125,16.229999542236328,61.36000061035156,25.403846740722656,9.010000228881836,89.58999633789062,40.72999954223633,39.689998626708984,37.04999923706055,78.04000091552734
2014-04-24,129.86000061035156,16.31999969482422,60.869998931884766,25.44230842590332,8.989999771118164,90.06999969482422,40.70000076293945,39.86000061035156,36.69499969482422,78.30999755859375
2014-04-25,128.66000366210938,15.779999732971191,57.709999084472656,25.576923370361328,9.020000457763672,88.23999786376953,41.0099983215332,39.90999984741211,36.349998474121094,78.62000274658203
2014-04-28,127.04000091552734,15.970000267028809,56.13999938964844,25.75,9.039999961853027,88.54000091552734,41.029998779296875,40.869998931884766,35.834999084472656,79.76000213623047
2014-04-29,128.3699951171875,16.1200008392334,58.150001525878906,25.730770111083984,9.09000015258789,89.22000122070312,40.56999969482422,40.5099983215332,36.2400016784668,79.66999816894531
2014-04-30,129.02000427246094,16.149999618530273,59.779998779296875,25.855770111083984,9.069999694824219,89.55000305175781,40.790000915527344,40.400001525878906,36.474998474121094,79.70999908447266
2014-05-01,128.4600067138672,15.90999984741211,61.150001525878906,25.740385055541992,9.079999923706055,89.70999908447266,40.779998779296875,40.0,36.459999084472656,79.69999694824219
2014-05-02,129.94000244140625,15.899999618530273,60.459999084472656,25.653846740722656,9.140000343322754,89.56999969482422,40.95000076293945,39.689998626708984,36.494998931884766,79.12000274658203
2014-05-05,131.9600067138672,15.739999771118164,61.220001220703125,25.55769157409668,9.210000038146973,89.80999755859375,40.7599983215332,39.43000030517578,36.64500045776367,78.62000274658203
2014-05-06,130.8300018310547,15.5600004196167,58.529998779296875,25.18269157409668,9.170000076293945,88.62000274658203,40.4900016784668,39.060001373291016,36.125,78.01000213623047
2014-05-07,130.35000610351562,15.460000038146973,57.38999938964844,25.509614944458008,9.119999885559082,88.33999633789062,40.90999984741211,39.41999816894531,36.09000015258789,77.95999908447266
2014-05-08,130.57000732421875,15.8100004196167,56.7599983215332,25.423076629638672,9.260000228881836,88.2699966430664,40.72999954223633,39.63999938964844,36.525001525878906,78.69000244140625
2014-05-09,131.10000610351562,15.770000457763672,57.2400016784668,25.403846740722656,9.260000228881836,88.58000183105469,40.869998931884766,39.540000915527344,36.724998474121094,79.19999694824219
2014-05-12,132.60000610351562,15.84000015258789,59.83000183105469,25.81730842590332,9.289999961853027,90.19000244140625,40.81999969482422,39.970001220703125,37.314998626708984,79.1500015258789
2014-05-13,133.4499969482422,15.859999656677246,59.83000183105469,25.884614944458008,9.300000190734863,90.19999694824219,41.11000061035156,40.41999816894531,37.29499816894531,79.13999938964844
2014-05-14,132.99000549316406,15.75,59.22999954223633,25.730770111083984,9.279999732971191,89.5,40.88999938964844,40.2400016784668,36.790000915527344,78.73999786376953
2014-05-15,131.2100067138672,15.6899995803833,57.91999816894531,25.576923370361328,9.170000076293945,88.79000091552734,40.52000045776367,39.599998474121094,36.470001220703125,76.83000183105469
2014-05-16,130.80999755859375,15.760000228881836,58.02000045776367,25.644229888916016,9.319999694824219,89.33999633789062,40.88999938964844,39.83000183105469,36.970001220703125,77.01000213623047
2014-05-19,131.35000610351562,15.920000076293945,59.209999084472656,25.586538314819336,9.329999923706055,90.23999786376953,40.709999084472656,39.75,37.244998931884766,76.61000061035156
2014-05-20,129.5800018310547,15.770000457763672,58.560001373291016,25.288461685180664,9.319999694824219,89.68000030517578,40.58000183105469,39.68000030517578,36.630001068115234,75.69000244140625
2014-05-21,130.9600067138672,15.90999984741211,60.4900016784668,25.471153259277344,9.369999885559082,90.48999786376953,40.869998931884766,40.349998474121094,37.10499954223633,75.66000366210938
2014-05-22,131.83999633789062,15.90999984741211,60.52000045776367,25.490385055541992,9.399999618530273,90.73999786376953,40.58000183105469,40.099998474121094,37.439998626708984,75.38999938964844
2014-05-23,132.41000366210938,16.020000457763672,61.349998474121094,25.490385055541992,9.390000343322754,91.66000366210938,40.58000183105469,40.119998931884766,37.92499923706055,75.61000061035156
2014-05-27,134.1699981689453,16.15999984741211,63.47999954223633,25.548076629638672,9.369999885559082,92.56999969482422,40.77000045776367,40.189998626708984,38.30500030517578,75.58999633789062
2014-05-28,134.3300018310547,16.309999465942383,63.5099983215332,25.634614944458008,9.40999984741211,92.37999725341797,40.58000183105469,40.0099983215332,38.1349983215332,75.52999877929688
2014-05-29,135.13999938964844,16.540000915527344,63.83000183105469,25.711538314819336,9.4399995803833,92.79000091552734,40.65999984741211,40.34000015258789,38.189998626708984,75.9800033569336
2014-05-30,135.25,16.440000534057617,63.29999923706055,25.759614944458008,9.640000343322754,92.73999786376953,40.90999984741211,40.939998626708984,38.45500183105469,76.7699966430664
2014-06-02,135.89999389648438,16.440000534057617,63.08000183105469,25.798076629638672,9.520000457763672,92.55000305175781,40.86000061035156,40.790000915527344,38.36000061035156,76.76000213623047
2014-06-03,135.8800048828125,16.549999237060547,62.869998931884766,25.759614944458008,9.609999656677246,92.47000122070312,40.880001068115234,40.290000915527344,37.775001525878906,76.70999908447266
2014-06-04,135.3300018310547,16.790000915527344,63.34000015258789,25.528846740722656,9.520000457763672,92.68000030517578,40.790000915527344,40.31999969482422,38.064998626708984,77.12999725341797
2014-06-05,136.82000732421875,16.68000030517578,63.189998626708984,25.740385055541992,9.539999961853027,93.44000244140625,40.88999938964844,41.209999084472656,37.935001373291016,77.31999969482422
2014-06-06,138.25,17.079999923706055,62.5,26.134614944458008,9.489999771118164,94.11000061035156,40.9900016784668,41.47999954223633,38.1150016784668,77.20999908447266
2014-06-09,137.9600067138672,17.0,62.880001068115234,26.384614944458008,9.380000114440918,94.30999755859375,40.90999984741211,41.27000045776367,38.334999084472656,77.01000213623047
2014-06-10,137.25,17.010000228881836,65.7699966430664,26.355770111083984,9.510000228881836,94.43000030517578,41.06999969482422,41.11000061035156,38.154998779296875,76.62000274658203
2014-06-11,134.10000610351562,16.899999618530273,65.77999877929688,26.105770111083984,9.510000228881836,94.44000244140625,40.86000061035156,40.86000061035156,37.56999969482422,76.16000366210938
2014-06-12,132.19000244140625,16.520000457763672,64.29000091552734,25.923076629638672,9.329999923706055,93.4800033569336,40.41999816894531,40.58000183105469,37.3849983215332,75.7300033569336
2014-06-13,132.2899932861328,16.559999465942383,64.5,26.0,9.289999961853027,94.16000366210938,40.369998931884766,41.22999954223633,37.310001373291016,75.27999877929688
2014-06-16,132.5399932861328,16.6299991607666,64.19000244140625,25.788461685180664,9.289999961853027,94.27999877929688,40.65999984741211,41.5,37.275001525878906,75.33999633789062
2014-06-17,132.4499969482422,16.790000915527344,64.4000015258789,25.836538314819336,9.220000267028809,94.5999984741211,40.91999816894531,41.68000030517578,37.54499816894531,74.98999786376953
2014-06-18,132.47999572753906,16.829999923706055,65.5999984741211,25.855770111083984,9.220000267028809,95.12000274658203,41.560001373291016,41.650001525878906,38.10499954223633,75.69999694824219
2014-06-19,132.82000732421875,16.780000686645508,64.33999633789062,25.894229888916016,9.220000267028809,94.86000061035156,41.790000915527344,41.5099983215332,37.81999969482422,75.87000274658203
2014-06-20,132.10000610351562,16.670000076293945,64.5,25.93269157409668,9.1899995803833,94.69999694824219,41.689998626708984,41.68000030517578,37.54999923706055,75.68000030517578
2014-06-23,130.85000610351562,16.8799991607666,65.37000274658203,25.653846740722656,9.220000267028809,94.91999816894531,41.72999954223633,41.9900016784668,37.724998474121094,75.79000091552734
2014-06-24,129.14999389648438,16.969999313354492,65.72000122070312,25.55769157409668,9.25,94.19999694824219,41.849998474121094,41.75,37.4900016784668,75.97000122070312
2014-06-25,127.05999755859375,17.200000762939453,67.44000244140625,25.403846740722656,9.3100004196167,94.81999969482422,41.959999084472656,42.029998779296875,38.23500061035156,75.62000274658203
2014-06-26,128.02000427246094,17.200000762939453,67.12999725341797,25.278846740722656,9.329999923706055,94.62000274658203,42.029998779296875,41.720001220703125,38.43000030517578,74.91000366210938
2014-06-27,128.5399932861328,17.280000686645508,67.5999984741211,25.413461685180664,9.430000305175781,95.05999755859375,42.189998626708984,42.25,38.84000015258789,75.33999633789062
2014-06-30,127.2300033569336,17.239999771118164,67.29000091552734,25.269229888916016,9.510000228881836,95.19000244140625,42.36000061035156,41.70000076293945,38.775001525878906,75.06999969482422
2014-07-01,128.14999389648438,17.209999084472656,68.05999755859375,25.384614944458008,9.420000076293945,96.41000366210938,42.290000915527344,41.869998931884766,39.0,75.27999877929688
2014-07-02,127.62000274658203,17.219999313354492,66.44999694824219,25.586538314819336,9.34000015258789,96.38999938964844,42.290000915527344,41.900001525878906,38.89500045776367,75.62000274658203
2014-07-03,128.50999450683594,17.31999969482422,66.29000091552734,25.826923370361328,9.40999984741211,96.93000030517578,42.22999954223633,41.79999923706055,39.224998474121094,75.75
2014-07-07,129.08999633789062,17.31999969482422,65.29000091552734,25.721153259277344,9.430000305175781,96.51000213623047,42.13999938964844,41.9900016784668,39.32500076293945,76.06999969482422
2014-07-08,126.79000091552734,17.110000610351562,62.7599983215332,25.355770111083984,9.319999694824219,95.36000061035156,41.939998626708984,41.779998779296875,38.834999084472656,76.6500015258789
2014-07-09,126.79000091552734,17.43000030517578,64.97000122070312,25.30769157409668,9.229999542236328,95.77999877929688,41.95000076293945,41.66999816894531,39.345001220703125,77.20999908447266
2014-07-10,126.79000091552734,17.299999237060547,64.87000274658203,25.19230842590332,9.270000457763672,95.45999908447266,42.2599983215332,41.689998626708984,38.75,77.05999755859375
2014-07-11,128.08999633789062,17.469999313354492,66.33999633789062,25.528846740722656,9.1899995803833,95.94000244140625,41.970001220703125,42.09000015258789,38.64500045776367,76.81999969482422
2014-07-14,129.52000427246094,17.549999237060547,67.9000015258789,25.634614944458008,9.170000076293945,96.69000244140625,42.380001068115234,42.13999938964844,38.974998474121094,76.55000305175781
2014-07-15,129.10000610351562,17.540000915527344,67.16999816894531,25.586538314819336,9.130000114440918,96.48999786376953,42.099998474121094,42.45000076293945,39.01499938964844,76.83999633789062
2014-07-16,127.41999816894531,17.799999237060547,67.66000366210938,25.980770111083984,9.149999618530273,97.30999755859375,42.119998931884766,44.08000183105469,38.459999084472656,76.86000061035156
2014-07-17,125.87999725341797,17.739999771118164,66.41000366210938,25.586538314819336,9.140000343322754,96.0999984741211,42.02000045776367,44.529998779296875,38.26499938964844,76.61000061035156
2014-07-18,127.63999938964844,17.719999313354492,68.41999816894531,25.44230842590332,9.180000305175781,97.37000274658203,42.43000030517578,44.689998626708984,38.7599983215332,77.08999633789062
2014-07-21,128.3000030517578,17.700000762939453,69.4000015258789,24.980770111083984,9.1899995803833,97.37999725341797,42.400001525878906,44.84000015258789,38.40999984741211,76.7699966430664
2014-07-22,129.74000549316406,17.81999969482422,69.2699966430664,25.019229888916016,9.229999542236328,98.16999816894531,41.189998626708984,44.83000183105469,38.52000045776367,76.63999938964844
2014-07-23,126.70999908447266,17.780000686645508,71.29000091552734,24.913461685180664,9.329999923706055,98.04000091552734,40.810001373291016,44.869998931884766,38.685001373291016,76.98999786376953
2014-07-24,124.4000015258789,17.84000015258789,74.9800033569336,24.94230842590332,9.34000015258789,98.11000061035156,40.970001220703125,44.400001525878906,39.29999923706055,76.3499984741211
2014-07-25,123.19999694824219,17.6200008392334,75.19000244140625,24.798076629638672,9.350000381469727,97.29000091552734,41.0,44.5,38.86000061035156,75.97000122070312
2014-07-28,123.05999755859375,17.639999389648438,74.91999816894531,24.605770111083984,9.350000381469727,97.3499984741211,40.68000030517578,43.970001220703125,39.20000076293945,75.70999908447266
2014-07-29,122.31999969482422,17.56999969482422,73.70999908447266,24.471153259277344,9.40999984741211,97.13999938964844,40.349998474121094,43.88999938964844,39.04999923706055,75.44000244140625
2014-07-30,122.29000091552734,17.459999084472656,74.68000030517578,24.653846740722656,9.289999961853027,97.48999786376953,39.619998931884766,43.58000183105469,39.80500030517578,74.77999877929688
2014-07-31,120.4800033569336,17.020000457763672,72.6500015258789,24.18269157409668,9.109999656677246,95.61000061035156,39.290000915527344,43.15999984741211,38.564998626708984,73.58000183105469
2014-08-01,120.37999725341797,16.809999465942383,72.36000061035156,24.375,9.109999656677246,95.13999938964844,39.290000915527344,42.86000061035156,38.38999938964844,73.54000091552734
2014-08-04,119.93000030517578,17.020000457763672,73.51000213623047,24.298076629638672,9.050000190734863,95.9800033569336,39.400001525878906,43.369998931884766,38.58000183105469,73.54000091552734
2014-08-05,121.2699966430664,16.8700008392334,72.69000244140625,24.05769157409668,8.979999542236328,95.12999725341797,39.18000030517578,43.08000183105469,38.459999084472656,73.33999633789062
2014-08-06,118.33999633789062,16.979999542236328,72.47000122070312,24.461538314819336,8.979999542236328,94.9800033569336,39.91999816894531,42.7400016784668,38.56999969482422,74.19999694824219
2014-08-07,119.83999633789062,16.81999969482422,73.16999816894531,24.519229888916016,8.989999771118164,94.62000274658203,39.349998474121094,43.22999954223633,38.17499923706055,73.94999694824219
2014-08-08,120.62999725341797,17.09000015258789,73.05999755859375,24.673076629638672,9.0,95.33999633789062,39.45000076293945,43.20000076293945,38.529998779296875,74.66999816894531
2014-08-11,120.80000305175781,17.170000076293945,73.44000244140625,24.798076629638672,9.140000343322754,95.95999908447266,39.56999969482422,43.20000076293945,38.529998779296875,74.36000061035156
2014-08-12,120.47000122070312,17.209999084472656,72.83000183105469,24.625,9.050000190734863,95.75,39.68000030517578,43.52000045776367,38.3650016784668,74.22000122070312
2014-08-13,121.9800033569336,17.420000076293945,73.7699966430664,24.836538314819336,9.25,96.73999786376953,39.939998626708984,44.08000183105469,38.625,74.02999877929688
2014-08-14,124.11000061035156,17.43000030517578,74.30000305175781,24.884614944458008,9.260000228881836,96.87000274658203,40.18000030517578,44.27000045776367,38.650001525878906,74.38999938964844
2014-08-15,123.16000366210938,17.309999465942383,73.62999725341797,24.653846740722656,9.359999656677246,97.02999877929688,40.880001068115234,44.790000915527344,38.564998626708984,73.9000015258789
2014-08-18,124.9800033569336,17.43000030517578,74.58999633789062,25.06730842590332,9.4399995803833,97.94999694824219,41.349998474121094,45.11000061035156,39.275001525878906,74.48999786376953
2014-08-19,125.58000183105469,17.360000610351562,75.29000091552734,25.048076629638672,9.479999542236328,98.66000366210938,41.2599983215332,45.33000183105469,39.255001068115234,74.87999725341797
2014-08-20,127.3499984741211,17.40999984741211,74.80999755859375,25.346153259277344,9.430000305175781,98.69000244140625,41.25,44.95000076293945,39.45500183105469,74.95999908447266
2014-08-21,127.5,17.399999618530273,74.56999969482422,25.413461685180664,9.520000457763672,99.06999969482422,41.40999984741211,45.220001220703125,39.470001220703125,75.55000305175781
2014-08-22,127.45999908447266,17.170000076293945,74.56999969482422,25.144229888916016,9.529999732971191,99.16000366210938,41.119998931884766,45.150001525878906,39.64500045776367,75.7300033569336
2014-08-25,128.3300018310547,17.229999542236328,75.0199966430664,25.19230842590332,9.569999694824219,99.1500015258789,41.40999984741211,45.16999816894531,40.005001068115234,75.69000244140625
2014-08-26,128.60000610351562,17.190000534057617,75.95999908447266,25.009614944458008,9.510000228881836,99.45999908447266,41.599998474121094,45.0099983215332,39.7400016784668,75.5199966430664
2014-08-27,128.1999969482422,17.360000610351562,74.62999725341797,25.125,9.550000190734863,99.16000366210938,41.599998474121094,44.869998931884766,39.86000061035156,75.8499984741211
2014-08-28,127.11000061035156,17.420000076293945,73.86000061035156,25.009614944458008,9.579999923706055,98.9800033569336,41.630001068115234,44.880001068115234,39.40999984741211,75.9000015258789
2014-08-29,126.80000305175781,17.40999984741211,74.81999969482422,24.980770111083984,9.600000381469727,99.37999725341797,41.720001220703125,45.43000030517578,39.275001525878906,75.5
2014-09-02,125.4800033569336,17.600000381469727,76.68000030517578,24.855770111083984,9.5600004196167,99.68000030517578,41.63999938964844,45.09000015258789,39.63999938964844,75.75
2014-09-03,125.94000244140625,17.469999313354492,75.83000183105469,24.951923370361328,9.539999961853027,99.2300033569336,41.779998779296875,44.959999084472656,39.40999984741211,76.01000213623047
2014-09-04,125.45999908447266,17.270000457763672,75.94999694824219,24.961538314819336,9.529999732971191,99.13999938964844,41.869998931884766,45.2599983215332,39.959999084472656,76.55999755859375
